ID,Lineitemid,Originalamount,Currentamount,Initialamount,Isinitiallocked,Isapprovedlocked,Approwversion,Changeuser,Changejob,Changetime
8163,8163,0,0,0,True,True,7485791785,swhelchel,Setup Worksheets,2023-05-04 11:19:14.120,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8171,8171,0,0,0,True,True,7485791793,swhelchel,Setup Worksheets,2023-05-04 11:19:15.076,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8172,8172,0,0,0,True,True,7485791794,swhelchel,Setup Worksheets,2023-05-04 11:19:15.200,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8173,8173,0,0,0,True,True,7485791795,swhelchel,Setup Worksheets,2023-05-04 11:19:15.293,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8174,8174,0,0,0,True,True,7485791796,swhelchel,Setup Worksheets,2023-05-04 11:19:15.403,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8175,8175,0,0,0,True,True,7485791797,swhelchel,Setup Worksheets,2023-05-04 11:19:15.496,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8176,8176,0,0,0,True,True,7485791798,swhelchel,Setup Worksheets,2023-05-04 11:19:15.606,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8177,8177,0,0,0,True,True,7485791799,swhelchel,Setup Worksheets,2023-05-04 11:19:15.733,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8178,8178,0,0,0,True,True,7485791800,swhelchel,Setup Worksheets,2023-05-04 11:19:15.843,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8179,8179,0,0,0,True,True,7485791801,swhelchel,Setup Worksheets,2023-05-04 11:19:15.953,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
